Gamma,Formation Date,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ
1,2018-07-02,5.813290238696665e-09,0.9999999630709026,7.809391609969688e-09,0.0,0.0,3.3785306721621023e-09,7.928174855794245e-09,2.3323008489025193e-09,5.537928963946021e-10,3.6679714084169794e-09,3.273542769851648e-09,2.172101973407243e-09
1,2018-08-01,3.7616213126045833e-10,0.999999998854101,5.144377717347518e-10,1.2876692094872794e-11,0.0,5.602774985842922e-11,3.239912765854683e-11,2.7545098442355886e-11,1.6651335341502104e-11,4.574474220428758e-11,4.866656942942514e-11,1.5387993542972446e-11
1,2018-09-04,8.392946380263347e-10,0.9999999970949108,1.212779186485435e-09,8.315412920785498e-11,1.4427666408184712e-10,8.385615485921259e-11,7.16899519126337e-11,7.853243836443479e-11,7.953947037595386e-11,8.225384162079397e-11,9.547634476104333e-11,1.3423631589483227e-10
1,2018-10-01,1.52091127739632e-09,0.9999999949548882,1.931622933924076e-09,2.016158189677189e-10,3.108350353130633e-10,1.2028675045680895e-10,1.2743660693550376e-10,1.3752174789534222e-10,1.706107727004564e-10,1.4115794404272606e-10,1.9930867510642071e-10,1.8380411730959775e-10
1,2018-11-01,1.3788477663867149e-09,0.9999999964814921,1.1392255272635181e-09,9.45693070431114e-11,3.974439805214587e-11,1.354930041206414e-10,1.1968500651520048e-10,1.0928009095979053e-10,1.0232100659861744e-10,1.3044952165335716e-10,1.5992938827004197e-10,1.0896282079534934e-10
1,2018-12-03,8.402979447214001e-09,0.999999979531167,3.097013995128924e-09,6.376831136407822e-10,1.4016833419536226e-09,7.072256054664389e-10,7.357383116835267e-10,7.257163268380618e-10,9.107167494931416e-10,1.8790786940764278e-09,8.218480424556479e-10,1.1491494773502643e-09
1,2019-01-02,4.1445875272694487e-10,0.9851831899677896,1.271866566672227e-10,9.377893629890894e-11,4.61462602136111e-10,1.338194310377948e-10,2.1710868326886767e-10,1.409492521903451e-10,1.825335621998179e-10,0.014816808016406561,1.4178269426876144e-10,1.0272318998219157e-10
1,2019-02-01,1.2751614553111906e-08,0.9999999030999343,2.6886693760506192e-08,3.2984872387819885e-09,2.8267413382202998e-08,2.5777566736771498e-09,2.7530579759619753e-09,3.067768228027934e-09,4.20158986472158e-09,4.234926591003003e-09,4.868329935370955e-09,3.992427553972211e-09
1,2019-03-01,1.1099212108090148e-08,0.9999999157903938,4.165853444554071e-08,3.3907572006615835e-09,9.157867803350696e-09,1.8164012013751127e-09,1.8627759253420375e-09,2.2815927165331825e-09,3.174735310530075e-09,2.113135323114873e-09,4.338789067080232e-09,3.315804989062139e-09
1,2019-04-01,3.642583116303394e-10,0.9999999989497681,4.0528917156243197e-10,1.0315788627036935e-12,0.0,5.7989414575122165e-11,4.0262050349534744e-11,2.9925094676141516e-11,9.94369675092377e-12,5.3783708723511956e-11,7.154395965828294e-11,1.6204785522335443e-11
1,2019-05-01,1.2951302841469238e-08,0.999999973197462,8.421858016953902e-09,0.0,0.0,1.6019545542644695e-09,8.152161743409542e-10,1.922490164108189e-10,0.0,2.2191473704700613e-09,6.008101544106688e-10,0.0
1,2019-06-03,9.440682290221042e-11,0.9999999997576015,0.0,0.0,0.0,3.4374104791367224e-11,2.9600888174088447e-11,1.1852423365945714e-11,0.0,3.3557033638313886e-11,3.698659400838963e-11,1.620690429819178e-12
1,2019-07-01,1.547813745812251e-10,0.9999999997550851,3.4632145561823145e-11,0.0,0.0,1.5170460932891795e-11,1.1025879765135196e-11,0.0,0.0,1.1708637661669255e-11,1.7596289209792777e-11,0.0
1,2019-08-01,2.7738423458160535e-10,0.9999999996695139,0.0,0.0,0.0,1.537418014199775e-11,1.5307352986838723e-11,0.0,0.0,1.5130735823523997e-11,5.291415932844762e-12,1.9981620297182584e-12
1,2019-09-03,2.5566772039460784e-10,0.9999999992182609,0.0,0.0,0.0,7.226489423819634e-11,1.7923148014042584e-10,7.127225522861479e-11,2.196828207364673e-11,1.1335618871022899e-10,3.942633234184582e-11,2.8551945299286042e-11
1,2019-10-01,1.2184777965324149e-09,0.9999999980259104,0.0,0.0,0.0,1.027261534920354e-10,1.6930462354588506e-10,9.77797028866027e-11,5.3293236641029514e-11,1.1630791046178622e-10,8.468221795435285e-11,1.315177487728045e-10
1,2019-11-01,7.915314067943665e-10,0.9999999985346512,0.0,0.0,0.0,8.241733258399676e-11,1.2524296761802496e-10,6.43482164583609e-11,3.518890017443245e-11,9.923352490296786e-11,7.23381554458332e-11,1.9504852083126364e-10
1,2019-12-02,7.009482067245139e-11,0.9999999990199623,0.0,0.0,0.0,9.011928805773839e-11,3.5962657825339986e-10,7.560480619583701e-11,3.616956771824453e-11,1.5561909493272951e-10,8.03383107382835e-11,1.1246524822522471e-10
1,2020-01-02,3.511696024440104e-11,0.9999999992928036,0.0,0.0,0.0,7.006588154284602e-11,1.5429942220769263e-10,5.079450183163634e-11,2.3084326363378604e-11,3.0341373523331977e-10,6.040298240837219e-11,1.0018682993324262e-11
1,2020-02-03,3.904698681781863e-10,0.9999999937111429,4.7146330872432796e-11,1.2384540705177255e-10,8.350653614289577e-11,4.351357086981043e-10,2.60009992822538e-09,4.661571580642409e-10,2.700683818413115e-10,1.1828686898728636e-09,3.3352260807781744e-10,3.560363030804245e-10
1,2020-03-02,1.0895104643668532e-09,0.8309904578040221,8.660184659312336e-10,9.675735432986505e-10,7.736750170032912e-10,2.811945207622661e-09,0.1690095223540182,3.468635497133524e-09,1.327622638690669e-09,5.9816195944209585e-09,1.1895550509376868e-09,1.3658040573818897e-09
1,2020-04-01,3.338115522594171e-10,0.4240943806208387,2.589348164417051e-11,5.6964732519464126e-11,6.027315210309686e-11,6.185640717438391e-10,0.5759056168513699,3.162552195959498e-10,1.1113070827109423e-10,9.249454760537297e-10,0.0,7.99529789233342e-11
2,2010-04-12,1.73363913352415e-10,1.895555274209348e-09,2.3553806748435323e-10,1.2831254636017132e-10,0.08965318611458908,0.3587185401758536,1.5645182355940652e-09,6.1095249951612405e-09,1.6897789162206193e-09,0.5516282610485881,1.0693488142009247e-10,7.574423284935938e-10
2,2010-05-03,2.3163353048119592e-10,1.607609428890699e-09,3.718277315773291e-10,1.7145550948494452e-10,0.06312585313367947,0.3504184694938622,2.8346835882050355e-09,1.2766357279824135e-08,2.8694312118991603e-09,0.5864555833311498,1.567215539748479e-10,7.30315888604132e-08
2,2010-06-01,1.3507206103974673e-10,4.679428930027993e-10,1.908571526958769e-10,1.0210423239519814e-10,2.6698437728310793e-08,0.3520672035486476,1.4866537483134486e-06,1.7294622602728355e-09,5.796052196950043e-10,0.6278889862657347,9.747596309899493e-11,0.020042293530911855
2,2010-07-01,1.7559969408260573e-09,3.632685780270216e-09,2.0393119921299798e-09,1.40485735000578e-09,1.594137585905516e-08,4.42321732121994e-07,0.31291568555046406,8.30433055983682e-08,2.0815735826639154e-08,0.6491489682722178,1.276600677874827e-09,0.03793477394571593
2,2010-08-02,2.339127610509113e-09,4.227316949555959e-09,2.8847882198765713e-09,1.9478945198714084e-09,2.3657501284274738e-08,0.2993331385405244,0.09306169668123715,4.858420196656159e-06,2.19696850836405e-05,0.536410605591961,1.851248969650066e-09,0.07116769417311962
2,2010-09-01,1.4872845051283443e-09,2.3334994189461605e-09,1.6749086353388671e-09,1.2472701442072135e-09,1.7199671336959037e-08,3.1350016548940286e-08,0.355265097983802,2.8865571846717157e-07,1.9662819527205728e-08,0.5828714923661826,1.1997330087383714e-09,0.061863044839093835
2,2010-10-01,3.687084477842234e-10,8.271995827140289e-10,5.470533138975977e-10,3.009780378119684e-10,3.725770980227489e-09,9.49454089824065e-06,0.3410765686791451,0.04375407713103595,6.562466329223164e-09,0.5475960010988553,2.8801256078398374e-10,0.06756384592987612
2,2010-11-01,5.212443446586854e-11,9.71307397249895e-11,7.369174824702309e-11,4.3567233692452947e-11,1.5246367984260716e-10,0.444076660954829,3.9154131220312615e-10,5.352763236317364e-08,1.6486661570566996e-09,0.494407183154463,4.521022011411592e-11,0.06151609985868023
2,2010-12-01,9.86274639323885e-10,2.750522202922969e-09,2.1074055150869187e-09,7.322168599770224e-10,1.8185586720004683e-09,0.27474158361065587,1.089553112698857e-08,0.041002695025621934,5.888956103313774e-08,0.607097737357557,7.605419407872344e-10,0.0771579050655532
2,2011-01-03,1.1044531977979917e-10,4.270530803641731e-10,3.386416917784586e-10,7.854138829949701e-11,2.613802408797905e-10,0.191789763263383,2.2328964180436655e-09,0.0964921878828974,0.048613351915980825,0.566191418451496,8.158391793099773e-11,0.09691327495570053
2,2011-02-01,1.7765379068075466e-10,0.07647949543575049,5.280394482562258e-10,1.4399642533303738e-10,3.8744471206983445e-10,0.308689233041693,9.63338488964354e-10,0.00935634684853249,0.133965369174876,0.3966151693313678,1.6161061668024624e-10,0.07489438380569657
2,2011-03-01,1.337020960703662e-10,0.20443989796516732,4.4306124946450323e-10,1.0205277397633234e-10,9.994202017084358e-11,3.918087707538344e-08,0.1542447115247397,0.057596377613318074,0.12504228971531672,0.41712298413658755,1.2448432544121028e-10,0.04155369896075108
2,2011-04-01,1.7717884606378746e-09,0.19962800983302975,4.0558436303822895e-08,1.2520209229466297e-09,2.0530332582098152e-09,1.053939267858382e-07,0.019103975015555094,0.12343540974243007,0.10201959228313232,0.5446266916265299,1.6155839671200227e-09,0.011186168854533276
2,2011-05-02,2.034964149840214e-09,3.2296569564433424e-07,1.9571672030060336e-06,1.1813137710856572e-09,2.92975656725959e-09,4.3776463593172765e-08,1.1209833548620026e-07,0.13887242735495756,0.034398871159479476,0.7463193054804009,1.070470902671414e-09,0.0804069527809589
2,2011-06-01,1.8367420120537086e-09,8.413963924771358e-09,7.910794563045363e-09,1.1709692112793431e-09,2.0921620021510465e-09,7.139276289193944e-08,0.08902071593969298,0.1937844823742525,0.0058091319454282205,0.6164835844461647,1.2390816523679446e-09,0.09490199123798539
2,2011-07-01,5.491677326170646e-09,5.8290743796170104e-08,1.956506094040819e-08,3.652969402584364e-09,6.29253811088685e-09,0.04791697911363422,1.273987652023837e-06,0.26243008680396274,0.043213601858819305,0.5431174249332299,3.4674357525461426e-09,0.10332053654227646
2,2011-08-01,7.343132561473197e-10,1.136733399211391e-08,1.240986947828082e-09,4.814545446117016e-10,1.2686080693570295e-09,2.3556226757763578e-08,0.01919650843870245,0.24296526745311425,4.3048340489857187e-07,0.6454550683645487,4.792327755261779e-10,0.09238268613207333
2,2011-09-01,1.529916911429761e-09,9.777759950945362e-09,2.0478211247970087e-09,1.0103617843812565e-09,4.3597305074517525e-09,1.5563982673371176e-08,0.009980468908346378,0.035759919776550436,5.742247050231253e-07,0.8919689381181094,7.521705943797466e-10,0.06229006393054527
2,2011-10-03,3.754713165463403e-10,0.16522390490408803,4.028441320942275e-10,2.8074804223310563e-10,6.722235573892524e-10,1.1688554208510242e-09,0.13756735090222497,0.06369114219687197,1.84214868954293e-09,0.6335175944307812,3.2975799122731196e-10,2.493984694984967e-09
2,2011-11-01,8.20487391721631e-10,0.14694494766584726,1.0966198695880408e-09,5.88250797572615e-10,2.071111771370628e-09,9.420458125034617e-10,4.944306036218791e-09,4.754746459921012e-09,3.30786510288986e-08,0.8222751524613842,4.44538420227029e-10,0.030779851132011118
2,2011-12-01,1.9300421152957435e-10,0.2508523156105435,2.322218878492078e-10,1.6041480472831893e-10,5.562371221023177e-10,1.8987855908570328e-10,5.057570991882056e-10,5.085918444230486e-10,1.4872526216837159e-08,0.6636099966543058,1.4662856307692983e-10,0.08553767036989049
2,2012-01-03,4.910487255306002e-09,0.37919357524189345,4.7309056955849185e-09,4.0600171011564135e-09,3.893391426743196e-09,1.3936475536098148e-08,7.319868468342901e-08,2.1234238857420757e-08,8.246841721433164e-08,0.5419450661974182,4.0479952098777775e-09,0.07886114608007538
2,2012-02-01,3.2980571050795004e-10,0.4045367574477195,3.400978245764542e-10,2.6882451092159887e-10,3.5179223121494804e-10,7.161587688463921e-10,3.5944172481280695e-08,7.627850484299128e-10,7.151007286220819e-10,0.4518052779466457,2.6096464263601196e-10,0.14365792491593285
2,2012-03-01,3.589816577462928e-09,0.49652243799603424,2.9193083631553533e-09,2.440826874918046e-09,3.1357407903658196e-09,6.90560539240522e-09,0.0010130016502640825,1.217874346780143e-08,1.2871348425755149e-08,0.272839195776463,2.728890238180235e-09,0.22962531780695866
2,2012-04-02,4.709515456321899e-09,0.25432008531372924,3.153735185513969e-09,2.7803865436344464e-09,2.14019485606664e-09,1.0857872082209783e-08,9.159460646706471e-08,3.0817425412221525e-08,3.264261763979885e-08,0.3114780486082562,3.0658463146210408e-09,0.4342016843158145
2,2012-05-01,3.690822520599325e-10,0.163416663215956,2.3742943443148356e-10,2.2761192054834035e-10,1.655486080145859e-10,6.384591999781095e-10,0.03307250779146212,1.1111649597266932e-09,6.706013236034259e-10,0.4377122825964337,2.0577153471458476e-10,0.36579854277047896
2,2012-06-01,6.303104812884024e-11,6.283883336874967e-09,5.903734601216103e-11,3.519636629343067e-11,3.568023514929883e-11,7.217549542531057e-11,0.43584738166679005,8.070807574728691e-11,8.121965312637005e-11,4.962732852351174e-08,3.782561586294534e-11,0.5641525619571243
2,2012-07-02,5.318472916294247e-09,5.588334947236613e-08,3.6223341130825346e-09,3.564012494375969e-09,3.373174045652463e-09,8.209012759490717e-09,0.3159994922473816,7.502097425051963e-09,7.469453313092346e-09,0.09748695757683759,3.777991618268226e-09,0.5865134514558826
2,2012-08-01,4.688209262264603e-09,2.4529649090109177e-08,3.2769293965715345e-09,3.3099410521539165e-09,3.2716230209828892e-09,7.48922976477251e-09,0.3566557774510153,6.441760062284885e-09,5.568254186782324e-09,0.09689170199407315,3.7106141022706984e-09,0.5464524582687016
2,2012-09-04,3.4102128626451153e-10,2.0222116328844564e-07,2.5857677577209587e-10,2.1821617375617543e-10,2.0429248425344492e-10,3.7746086623141006e-10,0.2819943501210307,3.367728375404561e-10,4.642891684108005e-10,0.22005914116011804,2.237975416301222e-10,0.49794630407326085
2,2012-10-01,6.05123801744411e-09,0.1079584789737222,4.756173098227949e-09,2.5629222236972935e-09,2.402069101447189e-09,6.356991667632367e-09,0.17963503825420596,5.728104882520956e-09,5.149932339225653e-09,0.43059093242606844,2.506879317305572e-09,0.2818155148316928
2,2012-11-01,5.495963718993873e-10,3.0991717365152174e-08,6.550297203023304e-10,2.4304785355740483e-10,2.3570824886664103e-10,4.1069868990593813e-10,0.2896347125738482,4.794067524115666e-10,4.889207755260955e-10,0.2544459998501113,2.406316329443846e-10,0.4559192532812831
2,2012-12-03,7.225592634854053e-10,0.09260812411617984,1.3211998236570997e-09,3.271130267773052e-10,3.2285951517645595e-10,5.724644486500767e-10,0.4886591645419991,6.1765056107306e-10,8.342190679037459e-10,2.9389028762383672e-08,4.365640085381807e-10,0.4187326767981626
2,2013-01-02,9.93343316867702e-09,8.661297059526081e-08,1.7117561622319276e-08,4.495114924024786e-09,4.435335576043824e-09,6.576641418692739e-09,0.4543604373690926,6.584501137949532e-09,7.675346518427384e-09,0.11645390476831616,4.930164379304651e-09,0.4291855095015219
2,2013-02-01,1.6517179122601165e-09,1.02391211264045e-07,2.4722419507507317e-09,6.744743091415851e-10,6.460734895184456e-10,8.333141983477626e-10,0.3408347654305428,7.975822836206662e-10,9.581410132895065e-10,0.13207251583616592,7.063805618492174e-10,0.5270926076021543
2,2013-03-01,9.368138966359452e-09,3.5700194934529103e-07,1.2462641005231808e-08,2.9795283531595556e-09,2.794289156231922e-09,3.6524956705866496e-09,0.45592433317545655,3.6107487354470415e-09,4.543430865923578e-09,1.0091813551831654e-07,3.085782018397477e-09,0.5440751664074038
2,2013-04-01,6.19693780907262e-09,1.1950362954737466e-06,1.0880214154790554e-08,1.1231309901476039e-09,9.766969048215566e-10,1.4932928849209487e-09,0.49888969219583307,1.3619652230259584e-09,1.9418212454625924e-09,0.019887007420793863,1.2675055872427468e-09,0.48122208010551276
2,2013-05-01,5.847843102113411e-09,0.009694169841691802,2.062111882839035e-09,1.0336747521479391e-09,6.52380630078364e-10,7.852428089497586e-10,0.5140530487457354,7.90291269445125e-10,1.3313782156217623e-09,9.402317346957362e-10,6.932968988140926e-10,0.4762527672761215
2,2013-06-03,5.147053837107262e-07,0.557283701335151,5.161450546061882e-08,9.308702857365065e-09,6.053631769832632e-09,1.1127733382277144e-08,0.3341560366434499,1.2131955571796893e-08,1.6560055251924978e-08,6.861020244168887e-09,7.170455352166089e-09,0.10855962648795553
2,2013-07-01,1.8492914105378414e-07,0.7435368483933362,9.666274122651562e-09,1.1021977631704e-09,7.281534907386361e-10,1.5396710477952043e-09,0.2029447510907131,1.4683286532803105e-09,1.7751281032419738e-09,8.180348014229453e-10,9.40238355892257e-10,0.05351819754878333
2,2013-08-01,1.2326089954871553e-07,0.8062098351955951,3.927777466727198e-08,1.0092948509968952e-09,7.026775131315959e-10,1.580194912055303e-09,0.19378998668350328,1.541806551470041e-09,1.6786848590817319e-09,1.1988764539647532e-09,9.546667205247523e-10,6.916025512072869e-09
2,2013-09-03,9.953981537374544e-10,0.8828473928294679,1.1597701002798222e-09,8.107749486903849e-11,5.7733453561433034e-11,1.9881879709287955e-10,0.11715260392378703,1.8274014511395647e-10,1.730419054248782e-10,1.5313066844731329e-10,1.0067805496459629e-10,1.443563490953531e-10
2,2013-10-01,4.445091522742268e-09,0.8539888247064398,1.0258138271853509e-07,1.6300031275997243e-10,1.0371318774213772e-10,3.0165260901924595e-10,0.14601106637733918,2.6532954548246596e-10,2.721116136149759e-10,1.5605098341659646e-10,1.4217062274722587e-10,4.857179949656532e-10
2,2013-11-01,0.0008849378052148108,0.7869992833668137,5.903885804997602e-07,6.963885025964676e-10,4.2038153212851753e-10,9.94344997548854e-10,0.21211518090461348,1.0360869196099842e-09,1.142989106070152e-09,5.517767361307115e-10,5.301966136462988e-10,2.1626128941070184e-09
2,2013-12-02,1.0296674172975591e-07,0.7956733734929393,7.730241043603949e-09,6.452579450211281e-10,3.285154815239953e-10,8.983925481616314e-10,0.20432651012895883,9.703155379656887e-10,9.955458794262925e-10,3.9552608009824697e-10,4.0391694932752485e-10,1.0436488759550384e-09
2,2014-01-02,1.165491842914158e-07,0.8009607500224526,2.6530970422800097e-08,5.782825655138809e-09,2.565236933048635e-09,1.177345004239645e-08,0.19903904802031144,1.3539948104723152e-08,1.0468430186138678e-08,3.1423775921913386e-09,3.2005043019481774e-09,8.404308402762124e-09
2,2014-02-03,4.3703917982626175e-08,0.646599391168104,8.58982999028121e-08,4.472039835569075e-09,2.233632524218826e-09,8.015737950195096e-09,0.3534004297386882,9.094946992394534e-09,7.988761685317555e-09,3.069482488670642e-09,2.276660897905448e-09,1.2339727716996016e-08
2,2014-03-03,2.7583115619000153e-08,0.6950991235185647,2.603785153992684e-08,3.1975087074757396e-09,1.4098940306592066e-09,5.555226196624793e-09,0.3049007885855463,6.0936258165114784e-09,5.187661789634444e-09,1.8801248993667074e-09,1.3383970892246947e-09,9.612483398213908e-09
